title,price,original_price,category,site
"ASUS Dual GeForce RTX™ 4060 Ti White OC Edition 8GB GDDR6 (PCIe 4.0, 8GB GDDR6, DLSS 3, HDMI 2.1a, DisplayPort 1.4a, 2.5-slot design, Axial-tech fan design, 0dB technology, and more)","21,999..00",,PC,amazon
TP-Link Litewave 8 Port Gigabit Ethernet Switch | Desktop Ethernet Splitter | Plastic Case | Unshielded Network Switch | Plug & Play | Fanless Quiet | Unmanaged (LS1008G),938..00,,PC,amazon
Redragon K568R-BA Gaming Bundle Keyboard & Mouse,"1,439..00",,PC,amazon
"Arabic Language Keyboard Cover Compatible for MacBook Air 15 M2 A2941, MacBook Air 13.6 M2 Chip A2681, MacBook Pro 14” A2442 A2779 A2918 A2992 M1 M2 M3 & MacBook Pro 16” A2485 A2780 A2991 M1 M2 M3",199..00,,PC,amazon
CANON INK GI-41 PBK,898..00,,PC,amazon
"TP-LINK LS1008 Desktop Switch, 8 Ports - White",375..00,EGP 419.00,PC,amazon
"ASUS Vivobook 15|Intel Core i7-1355U|16GB DDR4|Intel Iris Xe Graphics|15.6"" FHD (1920 x 1080) 16:9 aspect ratio 250 Nits 60HZ Referesh Rate|512GB SSD|Free Dos (X1504VA-NJ1007)1 Year Perfect Warranty","27,999..00","EGP 30,210.00",PC,amazon
"FINTIE Hybrid Case Compatible with iPad Pro 13 inch 2024 (M4), [Built-in Pencil Holder] Shockproof Cover w/Clear Transparent Back Shell, Auto Wake/Sleep, Black",495..00,EGP 656.21,PC,amazon
iLock 3-way wall outlet adapter 3500 W (Pack 3) (black),169..00,,PC,amazon
SAPPHIRE PULSE AMD RADEON™ RX 6650 XT GAMING OC 8GB GDDR6 | (3 YEARS Local Warranty),"13,999..00",,PC,amazon
TL-WA855RE | 300Mbps Wi-Fi Range Extender | TP-Link,,,PC,amazon
"Lenovo GX30M39704 300 - Mouse - Right And Left-Handed - Wired - Usb - For 320 Touch-15, 320-14, 320-17, 520-22, 520-24, 520-27, 720-18, Legion Y520-15, V110-15 black",248..00,EGP 300.00,PC,amazon
"Rapoo Bluetooth Mouse, Multi-Device Silent Wireless Mice, 4 Adjustable DPI, Support up to 3 Devices, Portable Optical Mice with Ergonomic Design, for Laptop Windows PC Tablet, Black",799..00,,PC,amazon
"Multi USB Charging Adapter Cable Kit, USB C to Lighting Adapter Box, Conversion Set USB A & Type C to Male Micro/Type C/Lightning, Data Transfer, Card Storage, Tray Eject Pin, Phone Holder (Blue)",95..00,,PC,amazon
"NB North Bayou Dual Monitor Desk Mount, Adjustable Gas Spring Monitor Desk Stand for 17'' to 27 Inch Screens - Each Arm Load Max 19.8 lbs VESA 75/100 Monitor Arm H180","4,850..00","EGP 4,999.00",PC,amazon
"Lexar NS100 2.5-Inch SATA III 6GB/s Internal SSD, 512GB Capacity","1,899..00",,PC,amazon
Redragon M711 Cobra RGB Optical Gaming Mouse,,,PC,amazon
"Dl3 Mobilak Screen Protector For iPad 10 (10.9-Inch, 2022 Model, 10th Generation) Tempered Glass Film [HD Crystal Clear] [Easy Installation] [Scratch Resistant] [9H Hardness]",150..00,,PC,amazon
"XP-PEN Deco Fun S Graphic Drawing Tablet 6x4 Inches Digital Sketch Pad OSU Tablet for Digital Drawing, OSU, Online Teaching-for Mac Windows Chrome Linux Android OS (Black)","2,249..00",,PC,amazon
"ARTHERE Mouse Pad - Mouse Pads with Famous Art, Cute Mouse Pad, Mouse Mat, Mousepad Mouse Pads for Wireless Mouse, Leather Mousepad (The Starry Night by Vincent Van Gogh)",85..00,EGP 99.00,PC,amazon
"TP-Link Deco S7(3-pack), AC1900 Mbps All-Home Mesh Wi-Fi System, Dual-Band, Gigabit Ports, Coverage up to 520 m², 100+ Device Connections, Mobile App","10,700..00","EGP 10,999.00",PC,amazon
Wild Wolf Professional High Sensitivity Gaming Mouse Pad 30x25CM - Multi Color,31..50,EGP 43.86,PC,amazon
"Lenovo LOQ 15ARP9 Gaming Laptop - Ryzen 5 7235HS, AI Chip: LA1, NVIDIA GeForce RTX 3050 6GB GDDR6 Graphics, 12GB DDR5 RAM, 512GB SSD, 15.6"" FHD (1920x1080) IPS 300nits 100% sRGB 144Hz G-SYNC, Win 11","38,126..00",,PC,amazon
"ATTACK SHARK X6 Lightweight Wireless Gaming Mouse with Anti Slip Mouse Grip Tape, Self Adhesive Design Elastics Refined Side Grips Sticker Sweat Resistant Pads/Anti Sweat Paste, Cut to Fit (White)","2,499..00",,PC,amazon
"FINTIE Hybrid Case Compatible with iPad 10th Generation 2022 (10.9 Inch) - [Ultra Slim] Shockproof Clear Cover with Built-in Pencil Holder, Auto Wake/Sleep, Black",499..00,EGP 518.00,PC,amazon
N+A 4 x 100ML Universal Refill Ink kit for Epson Canon HP Brother Lexmark DELL Kodak Inkjet Printer CISS Cartridge Printer Ink (4 Color + 1Black),280..00,,PC,amazon
Rahala Backpack for Men 12L Office Travel Backpack Casual Laptop Bag with 15.6-inch Laptop Pocket Water-Multi-pockets Large Capacity College Backpack RAL2300-Black,"1,130..00",,PC,amazon
ProElife Arabic Language Ultra Thin Silicone Keyboard Cover for 2021 2020 MacBook Air 13 Inch A2179 and A2337 Apple M1 Chip (US Layout) with Touch ID Keyboard Accessories Protective Skin (Black),175..00,,PC,amazon
"MSI PRO MP251 24.5 Inch Full HD Office Monitor - 1920 x 1080 IPS Panel, 100 Hz, Eye-Friendly Screen, Built-in Speakers, Tilt-Adjustable - HDMI 1.4b, D-Sub (VGA)",,,PC,amazon
Redragon Skull Mouse Pad Japanese Ukiyo-e XL Anime Big 31.5x11.8 in Desk Gaming Mouse Pad with Stitched Edges Non-Slip Fabric Computer Mat,180..00,,PC,amazon
"EooCoo Case Compatible with MacBook Air 13 inch 2025 2025 2024 2023 2022 M3 M2 A3113 A2681, Crystal Hard Shell Scratch Resistant Protective Cover Compatible for MacBook Air 13.6 inch Case, Clear",460..00,EGP 496.60,PC,amazon
USB Dongle Bluetooth V5.0 for Computer - not for car,145..00,EGP 236.00,PC,amazon
65W USB C Power Supply PD Charge Laptop Charger Cable Type C Adapter for Lenovo ThinkPad Huawei Matebook Pro Air HP Spectre Asus Acer Dell XPS Xiaomi Air Type C 65 Watt PC Quick Charge,550..00,EGP 572.00,PC,amazon
Utopia (BA-505) Gaming Keyboard with Rainbow Color LED Lighting and Metal cover Plastic Gaming Surface - Easy and comfortable to use - Arabic & English 104 Keys - White Clear,288..00,,PC,amazon
"HUION Inspiroy H950P Graphics Drawing Tablet with Tilt Response Battery-Free Stylus and 8192 Pen Pressure for Mac, Windows and Android, Pen Tablet with Carrying Bag","3,199..00","EGP 3,699.00",PC,amazon
WD Protective Bag for 2.5in USB External Hard Disk Drive,81..00,,PC,amazon
SUNFOUNDER Board for Arduino Uno R3 ATMEGA328P ATMEGA16U2,513..00,EGP 540.00,PC,amazon
AC Adapter Switching Power Supply (12V 1A),51..90,EGP 145.20,PC,amazon
"King.Stone 128GB MEC SDXC Canvas Select Plus 100 RA1 C10 + ADP, 128GB SDCS2 Card, Black",449..00,,PC,amazon
"CableCreation Cat6 RJ45 Ends, CableCreation 100-PACK Cat6 Connector, Cat6 / Cat5e RJ45 Connector, Ethernet Cable Crimp Connectors UTP Network Plug for Solid Wire and Standard Cable, Transparent, USB",147..00,,PC,amazon
Pavo Unisex Laptop Backpack Floral Black,990..00,"EGP 1,200.00",PC,amazon
"YISH Multi USB Cable 4 in 1 Universal: 1.8 m Multiple USB Charger Cable, Nylon Fast Charging Cable with USB A/USB C to 65W Type C/27W PD Compatible with iPhone Samsung Galaxy Macbook iPad",80..00,EGP 93.94,PC,amazon
"Ldnio LC122I Fast Charging Data Cable Lightning To USB-C, 2M Length, 30 Watt Power Max - White",139..00,EGP 157.32,PC,amazon
LDNIO LS441 Mobile Phone Cables 2.4A Fast Charging Type-C to LightningUSB Cable 1M - Grey,115..00,EGP 175.00,PC,amazon
"UGREEN Nexode USB-A+2*USB-C 140W GaN Tech & USB-C Cable 2 m, White","2,755..00",,PC,amazon
"65W USB C Power Supply Laptop Charger for Lenovo ThinkPad Charging Cable Yoga HP Chromebook for Dell Latitude XPS Type C, AC Adapter for Acer Asus Samsung",777..00,,PC,amazon
"TwinMOS H2 Ultra 2.5 Hyper SSD Hard Drive, 128 GB Capacity, Gray | TLC 3D NAND 3 Years Local Warranty",659..00,,PC,amazon
"UGREEN USB 3.0 Male To Female Gold Plated Extension Cable with 5Gbps Transfer Speed Compatible With PC, Game Consoles, Monitors (2M)",339..00,EGP 396.00,PC,amazon
Joyroom JR - S-CL020A12 Type-C to Lightning PD 20W Data Cable 1.2m-Black|12 Months Warranty,163..35,EGP 263.01,PC,amazon
"Arae Laptop Stand for Desk, Adjustable Ergonomic Portable Aluminum Laptop Holder, Foldable Computer Stand 7 Angles Anti-Slip Laptop Riser Compatible with 9-15.6 inch Laptops, Silver",139..00,EGP 319.99,PC,amazon
Ultra-Slim Small Bluetooth Keyboard and Mouse Combo Portable Rechargeable Cordless Wireless Keyboard for Android Tablet Cell Phone Samsung Smartphone iPhone iPad Mini Pro Air Windows Surface (Black),"1,250..00",,PC,amazon
"CAIRO WAY Laptop Backpack for Men Women Backpack with 17.3 Waterproof Computer Pocket and USB Charging Port - Black, Size L, Unisex, Style Business",219..00,,PC,amazon
"Rechargeable Wireless Keyboard and Mouse, seenda Ultra Thin Low Profile Cordless Keyboard and Mouse Combo with Number Pad for Windows Laptop Computer-Space Gray",699..00,,PC,amazon
HIKSEMI 32GB Slim Dual USB3.2 and Type-C Flash Drive | HS-USB-E307C 32G U3 |,238..00,,PC,amazon
Kingston Canvas Select Plus microSD Card SDCS2/512 GB SP Class 10,"2,249..99",,PC,amazon
UGREEN USB C to Sata Adapter External Hard Drive Reader Cable 2.5 SSD Disk Transfer Kit UASP Supported Compatible with Samsung Crucial WD Toshiba Internal Sata HDD SSD and USB C Laptop like MacBook,519..00,EGP 539.00,PC,amazon
Canon Pixma Multifunction Printer - MG2540S,"2,799..00",,PC,amazon
Energy Case Unisex Backpack for 17 Inch Laptop - Waterproof School Bag for Men and Women - Business Travel Campus Daypack,344..00,,PC,amazon
UGREEN HDMI Cable 2M HDMI 8K HDMI 2.1 Ultra HD High-Speed 48Gbps 8K@60Hz HDMI Braided Cord eARC Dynamic HDR Dolby Vision Compatible with MacBook Pro PS5 Switch TV Xbox Roku UHD TV Blu-ray Projector,580..00,,PC,amazon
"Dipelle Premium Cobra PU Leather Laptop Sleeve with Front Zipper Pocket and Adjustable Strap | compatible with all devices measuring 13-13.6 inches (Black, 13.6)",450..00,EGP 500.00,PC,amazon
"M.2 NVME Enclosure, Beikell Tool-Free 10Gbps M2 SSD Enclosure USB 3.2 Gen 2 NVMe to USB Adapter for 2230/2242/2260/2280 M.2 NVMe/SATA SSD of M-Key or M+B Key with USB C to C and USB A to C Cables",975..00,,PC,amazon
"iPad 10th Generation Case 2022 with Pencil Holder iPad 10.9 Inch Case 2022, Soft TPU Back 10th Gen Cover iPad Protective Smart Trifold Stand Case for iPad 10 Generation, Auto Wake/Sleep, Navy Blue",465..00,EGP 496.14,PC,amazon
"UGREEN 3A USB 2.0 To USB C Nylon Braided Fast Charging Data Cable Charger with 480Mbps Transfer Rate for Phone, Tablet, Laptop, Camera, etc. (1-Meters) - White",253..00,,PC,amazon
UGREEN Hub 4 Ports USB Type C to USB 3.0 Hub Adapter with Charging Port for MacBook Pro iMac Samsung Galaxy Note 10 S10 S9 LG Google Chromebook Pixelbook Dell XPS Oculus Rift,"1,119..00",,PC,amazon
"ASUS TUF Gaming GeForce RTX 4070 Ti SUPER 16GB GDDR6X White OC Edition Gaming Graphics Card (NVIDIA DLSS 3, PCIe 4.0, 1x HDMI 2.1a, 3X DisplayPort 1.4a, TUF-RTX4070TIS-O16G-WHITE-GAMING, White)","49,000..00",,PC,amazon
"Muzz Tempered Glass For Xiaomi Redmi Pad Pro 12.1 inch 2024 Explosion-Proof Film Screen Protector for Redmi Pad Pro 12.1"" 2024 Protective Film (1)",264..00,,PC,amazon
"Anker 322 USB-C to USB-C Cable, USB-C to USB-C Fast Charging Cord (3 ft), 60W Power Delivery PD Charging for Apple MacBook, iPad Pro 2020, Samsung Galaxy, Pixel, and More ((3ft) 0.9m, Black)",221..99,EGP 229.00,PC,amazon
"Travel Cable Organizer Bag, Electronics Accessories Carry Cases Portable Cord Organizer Bag for Cable, Charger, Phone, USB, SD Card, Earphones More Out-Going, Business Travel Gadget Bag, Black",192..00,,PC,amazon
"Nikaque Tablet Case for Xiaomi Redmi Pad SE 11 Inch (2023) Heavy Duty Rugged Case, Three-Layer Shockproof, 360 Degree Rotation Kickstand, with Hand Shoulder Strap, Full Black",575..00,EGP 619.00,PC,amazon
"LIKE SHOW Wired Vertical Mouse, Ergonomic Mouse for Right-Handed Users, 800/1200/2400/3200 DPI PC Mouse Prevention Against Mouse Arm / Tennis Elbow (RSI Syndrome), Computer Mouse for Office/Home",589..00,,PC,amazon
"TwinMOS 5600MHz DDR5 U-DIMM VOLTX Desktop RAM Memory, 32GB Capacity | CL46","3,153..47","EGP 3,463.83",PC,amazon
"iPad Pro 12.9 Keyboard with Touchpad, iPad Pro Keyboard Case 6/5/4/3 Generation, Magnetic Bluetooth Arabic/English Keyboard Cover for iPad Pro 12.9 Inch 2022/2021/2020/2018, Black","2,300..00",,PC,amazon
"HUION HS64 Graphics Drawing Tablet Android Support Pen Tablet, 6x4 Inch Digital Graphics Tablet with Battery-free Stylus 8192 Pressure Sensitivity 4 Press Keys for Beginner, Extra 10 Pen Nibs Included","2,349..00","EGP 2,599.00",PC,amazon
"Premium Laptop Backpack (MODEL: 9000), Waterproof Backpack for Men Women Outdoor Laptop 15.6'' Inches and with Ideal for Office, School, Travel (Black)",649..00,,PC,amazon
"ASUS Prime H610M-K D4 Intel H610 (LGA 1700) mic-ATX motherboard with DDR4, PCIe 4.0, M.2 slot, Realtek 1 Gb Ethernet, HDMI, D-Sub,USB 3.2 Gen 1 ports, SATA 6 Gbps, COM header, RGB header","4,205..00",,PC,amazon
"Anker 2-in-1 USB-C to USB-C Cable, 4ft/0.9m, Fast Charging & Data Transfer for USB-C Devices, Durable Nylon Braided Cord, Compatible with MacBook, iPad Pro, Samsung Galaxy & More - Black",722..00,"EGP 1,037.40",PC,amazon
"Year P9 Wireless Bluetooth Headset, Pure Stereo Sound and Memory Card Support(Red)",290..00,,PC,amazon
"Earto iPad 10 Generation Case With Keyboard and Touchpad, 2022 10th Gen, 2 BT Channels, Removable Wireless QWERTZ for 10.9 Inch, Black","2,750..00","EGP 3,650.00",PC,amazon
"Rahala Anti-theft Laptop Backpack 35L, Waterproof Travel Bag for Men & Women, 15.6-inch Laptops, with USB Port, Lightweight (0.50KG), Ideal for Office, School, Travel – Black (49x33x22 cm) B00740)","2,350..00",,PC,amazon
"Arctic Hunter Slim Laptop backpack Stylish Premium lightweight Business Laptop Backpack for 15.6-inch Laptop Water Resistant Backpack for Men Women Daily Office College Commuting,B00574-Black","1,460..00",,PC,amazon
Redragon Rift G710 Gamer Controller,"1,309..00",,PC,amazon
"Nillkin iPad A16 (11th Gen) / 10th Gen Case with Detachable Keyboard, Magic Trackpad, Portrait/Landscape, Rugged Keyboard Case with Camera Cover for iPad 11th / 10th Generation (2025/2022), Black","4,413..00","EGP 4,999.00",PC,amazon
"HP 305 Black Original Ink Cartridge 305, Standard, W125916837 (Cartridge 305, Standard Yield, Pigment-Based Ink, 120 Pages, 1 Piece, Single Pack)",899..00,,PC,amazon
"Redragon G807 Saturn Wired Computer Controller and 16-Button Input Command Button Joysticks and Computer Controls, Black",850..00,EGP 899.00,PC,amazon
"Lenovo IdeaPad Flex 5 2n1 Laptop - Intel Core i5-1135G7, 8GB RAM, 256GB SSD, Intel Iris Xe Graphics, 14"" FHD (1920x1080) IPS 250nits 10-point Multi-touch, FingerPrint, Windows 11 + Lenovo Digital Pen","33,352..00",,PC,amazon
HP LAP 15-fd0343nia i7-1355U 8GB 512GB SSD Intel® Iris® Xᵉ Graphics 15.6 FHD DOS GOLD,"29,151..00",,PC,amazon
"Canjoy Gaming Mouse Pad, Fluid Pattern Mouse Pad 31.5x11.8inch Large Extended Computer Mouse Mat Keyboard Full Desk Mousepad for Gaming, Office, Home",325..00,,PC,amazon
Sky-Touch Portable Folding Laptop Desk For Bed，With Ipad And Cup Holder Adjustable Lap Tray Notebook Stand， Foldable Non-Slip Legs Reading Table Tray For Working，Studying，Camping 60X40X28Cm Black,185..00,EGP 224.98,PC,amazon
"TwinMOS 5600MHz DDR5 SO-DIMM VOLTX Laptop RAM Memory, 32GB Capacity | CL46","3,825..02",,PC,amazon
Quiet Laptop Cooling Fan 2 USB Ports with Blue LED Light LCD Display for 10-15.6in PC,529..00,EGP 550.00,PC,amazon
"Cooler Master MasterGel Pro V2 High Thermal Conductivity Compound for CPU Coolers (9 W/mK) – Ultra-Efficient CPU/GPU Heat Dissipation with Zero Electrical Conductivity, Applicator Included",375..00,,PC,amazon
"LANKOER Bluetooth 5.0 USB Dongle Adapter, Wireless Bluetooth Transmitter Receiver for Laptop PC Support Windows 10/8/7/XP, Vista, Bluetooth Speaker, Headset, Keyboard, Mouse and More, Plug and Play",145..00,EGP 180.00,PC,amazon
"HP Z440 Workstation - Intel Xeon E5-1620 v4,1TB, 16GB, Eng-Arb-KB, Windows 10 Pro, Black","16,400..00",,PC,amazon
"MoKo Case Fits Samsung Galaxy Tab A9 8.7-Inch 2023 Release (SM-X110/SM-X115/SM-X117), Ultra Clear Soft Flexible Transparent TPU Skin Bumper Back Cover Shell, Clear",174..00,EGP 195.00,PC,amazon
"Case for iPad (A16) 11th Generation 11 Inch 2025/10th Generation 10.9 Inch 2022 Case, Slim Stand Hard Back Shell Protective Cover with Auto Wake/Sleep for iPad 11/10 (Sand Pink)",650..00,,PC,amazon
Redragon Lamia 2 H320 RGB Gaming Headset USB - Headphones with Microphone - Includes Stand - Powerful Headset - 7.1 Virtual - Gaming Headset - PC Compatible,"1,725..00",,PC,amazon
Xiaomi 4C Router | 300Mbps Fiber Optic Router | Router with 64MB Memory | Dual Band Wireless Router | WiFi Router with 4 Omnidirectional Antennas | White|6 month manufacturer warranty,805..00,,PC,amazon
"UGREEN SSD Enclosure, Tool-Free USB C External, 10Gbps M.2 NVMe to USB Adapter/Reader Supports M and B&M Keys and Size 2230/2242 /2260/2280 SSDs","1,830..00",,PC,amazon
"ASUS TUF Gaming F15, Intel Core i7-13620H, 8GB DDR5-4800 * 2, NVIDIA GeForce RTX 4060, 8GB GDDR6, 15.6"" (1920 x 1080) 16:10 144HZ, 1TB SSD, Windows 11 (FX507VV-LP156W) 1 Year Perfect Warranty by ASUS","59,900..00",,PC,amazon
"Logitech MK235 Wireless Keyboard and Mouse Combo for Windows, 2.4 GHz Connection with Unifying USB Receiver, 15 F Keys, Long Battery Life, Compatible with PC, Laptop - Black","1,549..00",,PC,amazon
"Bluetooth Wireless Mouse, Slim Mouse, 2.4G Portable Optical USB Wireless Mouse, Dual Mode Rechargeable LED Mouse (Bluetooth 5.0 and 2.4G Wireless) for Laptop, PC, Mac OS, Android, Windows (Black)",180..00,EGP 185.00,PC,amazon
Arctic Hunter Backpack for Men 20L Office Travel Backpack Casual Laptop Bag with 15.6-inch Laptop Pocket Water-Multi-pockets Large Capacity College Backpack - B00559-Black,"1,878..00",,PC,amazon
CSL - XXXL RGB Gaming Mouse Mat - LED Desk Pad - 900x400 mm Oversize - XXL Mouse Pad - LED Multi colour - 11 lighting modes - 7 LED colours plus 4 effect modes - washable - Black,380..00,EGP 414.00,PC,amazon
"Western Digital WD 8TB My Book Desktop External Hard Drive, USB 3.0, External HDD with Password Protection and Backup Software - WDBBGB0080HBK-NESN","12,499..99",,PC,amazon
Lexar NM620 2TB High Speed PCIe Internal SSD,"5,750..00",,PC,amazon
MSI Cyborg 15 A13VF - Intel® Core™ i7-13620H Processor Nvidia RTX 4060-8GB GDDR6 Graphics - 16GB DDR5-512 GB SSD - 15.6-Inch FHD Screen - Translucent Black - Local Warranty,"50,150..00",,PC,amazon
Crucial 240 GB Internal Laptop and PC Hard Disk - CT240BX500SSD1,"1,098..99",,PC,amazon
"TiMOVO for iPad 10th Generation Case Clear, iPad 10 Case 2022 (10.9 inch), Slim & Light Weight TPU Protective Clear iPad Case with Raised Edge and Transparent Back, Clear",133..90,EGP 219.00,PC,amazon
"HP 305 Color Ink Cartridge, Black","1,410..00",,PC,amazon
"AH Arctic Hunter 3 in 1 Expandable from 19L to 32L, Water & Scratch Resistant Backpack fits up to 15.6 inches Laptop, with USB Port,Earphone Port for Business,Travelling for Men & Women.","2,726..00",,PC,amazon
Fluid Pattern Orange beige Gaming Mouse Pad - Extended Size 90 x 40 CM,250..00,,PC,amazon
Mount-it! Laptop Desk Stand Mount | Articulating Vented Laptop Tray Mount | Single Laptop Desk Extension with C-Clamp (MI-4352LT),"1,299..00",,PC,amazon
"Portable Fan, Hand Held Fan Mini USB Fan Personal Fan Travel Fan Rechargeable Fan Foldable Small Fan Desk Fan 5000mAh 5 Speeds for Travel/Camping/Outdoor/Office (Dark Blue)",360..00,,PC,amazon
"UGREEN USB External Stereo Sound Adapter, USB-A To 3.5mm Ear Mic Volume Control Adapter, 15cm - Black",279..17,EGP 406.27,PC,amazon
"Samsung Galaxy Tab S10 Ultra/S9 Ultra 14.6 Inch Keyboard Case, 7 Colours Backlit Italian Layout Magnetic Bluetooth Keyboard with Trackpad for Samsung Tab S10 Ultra 14.6 Inch 2024, Black","7,200..00",,PC,amazon
"Soulsens Air SE Gaming Headset with 3D Bass，Over-Ear Computer Headset with Noise Cancelling Mic, Ultra Light Soft Memory Earpads Gaming Headphones Pink",549..00,,PC,amazon
My Passport 4TB red - Portable Hard Drive with password protection and auto backup software,"5,410..00",,PC,amazon
"Fekra iPad Pro 13 Inch (M4) 2024 / iPad Air 13 inch M2 2024, iPad Pro 12.9 6th/5th/4th/3rd Generation (2022/2021/2020/2018) Shockproof Rugged Protective Case for Kids Boys Girls (Black)",628..00,EGP 678.55,PC,amazon
"USB C to Micro SD TF Memory Card Reader, 3 in 1 USB Camera Card Reader Adapter Compatible with Pad Pro, XPS, ChromeBook, Galaxy S10/S9 and More USB C Devices (White)",404..00,,PC,amazon
"INK CANON 41 PLXMA set of 4 colors Black, Cyan, Yellow, Magenta","2,596..00",,PC,amazon
USB 3.0 CD/DVD RW Burner External Optical Drive CD/DVD ROM Player For Notebook With Inductive Touch Switch,540..00,,PC,amazon
Kingston FURY Renegade 500GB PCIe Gen 4.0 NVMe M.2 Internal Gaming SSD | Up to 7300 MB/s | Graphene Heat Spreader | 3D TLC NAND | Works with PS5 | SFYRS/500G,,,PC,amazon
"Mexican,Laptop,Black,with,colorful,Fabric,Backpack/Cross","1,000..00",,PC,amazon
"Vurtboly Tablet Cover Compatible with Huawei MatePad SE 11"" 2024 Case, Tri-Fold Slim Case Shockproof Honeycomb TPU Case with Durable Stand Auto Wake/Sleep Cover for Huawei Matepad SE 11"" (Pink)",500..00,EGP 550.00,PC,amazon
